match_id,league,hometeam,awayteam,Player,Shots,ShotsOT,KeyPasses,PassAcc,AerialsWon,Touches,Rating,Season_End_Year,PlayerName,Date,Score,season,Position,team,home_away,Home_Score,Away_Score,outcome,Matchweek_Num,SubMin,Min
https://www.whoscored.com/Matches/1734621/LiveStatistics,LaLiga,almería,rayo vallecano,"Diego Mariño  34,  GK",0,0,0,81,0,30,6.04,2024,diego marino,11/08/2023,0-02,2023/2024,GK,almería,home,0,2,loss,1,NA,90
https://www.whoscored.com/Matches/1734621/LiveStatistics,LaLiga,almería,rayo vallecano,"Álex Pozo (65′) 25,  DR",0,0,1,78.4,1,53,6.05,2024,alex pozo,11/08/2023,0-02,2023/2024,DR,almería,home,0,2,loss,1,65,65
https://www.whoscored.com/Matches/1734621/LiveStatistics,LaLiga,almería,rayo vallecano,"Srdjan Babic  28,  DC",1,0,0,93.6,3,69,6.45,2024,srdan babic,11/08/2023,0-02,2023/2024,DC,almería,home,0,2,loss,1,NA,90
https://www.whoscored.com/Matches/1734621/LiveStatistics,LaLiga,almería,rayo vallecano,"Edgar González  27,  DC",0,0,0,93.6,1,104,5.85,2024,edgar gonzalez,11/08/2023,0-02,2023/2024,DC,almería,home,0,2,loss,1,NA,90
https://www.whoscored.com/Matches/1734621/LiveStatistics,LaLiga,almería,rayo vallecano,"Sergio Akieme  26,  DL",1,1,2,87.2,1,70,7.25,2024,sergio akieme,11/08/2023,0-02,2023/2024,DL,almería,home,0,2,loss,1,NA,90
https://www.whoscored.com/Matches/1734621/LiveStatistics,LaLiga,almería,rayo vallecano,"Lucas Robertone (76′) 27,  DMC",1,0,1,83.9,2,74,6.55,2024,lucas robertone,11/08/2023,0-02,2023/2024,DMC,almería,home,0,2,loss,1,76,76
https://www.whoscored.com/Matches/1734621/LiveStatistics,LaLiga,almería,rayo vallecano,"Iddrisu Baba (76′) 28,  DMC",2,0,1,89.2,2,46,6.14,2024,iddrisu baba,11/08/2023,0-02,2023/2024,DMC,almería,home,0,2,loss,1,76,76
https://www.whoscored.com/Matches/1734621/LiveStatistics,LaLiga,almería,rayo vallecano,"Lázaro (45′) 22,  AMR",1,0,1,87.5,0,18,5.83,2024,lazaro,11/08/2023,0-02,2023/2024,AMR,almería,home,0,2,loss,1,45,45
https://www.whoscored.com/Matches/1734621/LiveStatistics,LaLiga,almería,rayo vallecano,"Largie Ramazani (82′) 23,  AMC",2,2,2,88.2,0,41,6.64,2024,largie ramazani,11/08/2023,0-02,2023/2024,AMC,almería,home,0,2,loss,1,82,82
https://www.whoscored.com/Matches/1734621/LiveStatistics,LaLiga,almería,rayo vallecano,"Adri Embarba  32,  AML",3,0,3,90,1,63,6.6,2024,adri embarba,11/08/2023,0-02,2023/2024,AML,almería,home,0,2,loss,1,NA,90
https://www.whoscored.com/Matches/1734621/LiveStatistics,LaLiga,almería,rayo vallecano,"Luis Suárez  26,  FW",4,2,0,75,0,33,6.1,2024,luis javier suarez,11/08/2023,0-02,2023/2024,FW,almería,home,0,2,loss,1,NA,90
