match_id,league,hometeam,awayteam,Player,Shots,ShotsOT,KeyPasses,PassAcc,AerialsWon,Touches,Rating,Season_End_Year,PlayerName,Date,Score,season,Position,team,home_away,Home_Score,Away_Score,outcome,Matchweek_Num,SubMin,Min
https://www.whoscored.com/Matches/1643039/LiveStatistics,Bundesliga,eintracht frankfurt,bayern munich,"Kevin Trapp  33,  GK",0,0,0,74.1,0,36,5.45,2023,kevin trapp,05/08/2022,01-Jun,2022/2023,GK,eintracht frankfurt,home,1,6,loss,1,NA,90
https://www.whoscored.com/Matches/1643039/LiveStatistics,Bundesliga,eintracht frankfurt,bayern munich,"Tuta (80′) 24,  DC",1,0,0,88.9,1,47,6.24,2023,tuta,05/08/2022,01-Jun,2022/2023,DC,eintracht frankfurt,home,1,6,loss,1,80,80
https://www.whoscored.com/Matches/1643039/LiveStatistics,Bundesliga,eintracht frankfurt,bayern munich,"Almamy Touré  28,  DC",0,0,0,71.7,1,59,5.78,2023,almamy toure,05/08/2022,01-Jun,2022/2023,DC,eintracht frankfurt,home,1,6,loss,1,NA,90
https://www.whoscored.com/Matches/1643039/LiveStatistics,Bundesliga,eintracht frankfurt,bayern munich,"Evan Ndicka  24,  DC",0,0,0,92.1,1,51,5.68,2023,obite ndicka,05/08/2022,01-Jun,2022/2023,DC,eintracht frankfurt,home,1,6,loss,1,NA,90
https://www.whoscored.com/Matches/1643039/LiveStatistics,Bundesliga,eintracht frankfurt,bayern munich,"Ansgar Knauff  22,  DMR",3,1,1,47.5,0,73,6.25,2023,ansgar knauff,05/08/2022,01-Jun,2022/2023,DMR,eintracht frankfurt,home,1,6,loss,1,NA,90
https://www.whoscored.com/Matches/1643039/LiveStatistics,Bundesliga,eintracht frankfurt,bayern munich,"Filip Kostic (73′) 31,  DML",1,0,1,69.2,0,49,5.93,2023,filip kostic,05/08/2022,01-Jun,2022/2023,DML,eintracht frankfurt,home,1,6,loss,1,73,73
https://www.whoscored.com/Matches/1643039/LiveStatistics,Bundesliga,eintracht frankfurt,bayern munich,"Sebastian Rode (45′) 33,  MC",0,0,0,85.7,0,20,5.57,2023,sebastian rode,05/08/2022,01-Jun,2022/2023,MC,eintracht frankfurt,home,1,6,loss,1,45,45
https://www.whoscored.com/Matches/1643039/LiveStatistics,Bundesliga,eintracht frankfurt,bayern munich,"Djibril Sow  27,  MC",0,0,0,85.7,0,40,5.76,2023,djibril sow,05/08/2022,01-Jun,2022/2023,MC,eintracht frankfurt,home,1,6,loss,1,NA,90
https://www.whoscored.com/Matches/1643039/LiveStatistics,Bundesliga,eintracht frankfurt,bayern munich,"Jesper Lindstrøm (45′) 24,  AMC",1,0,0,83.3,1,18,5.38,2023,jesper lindstrom,05/08/2022,01-Jun,2022/2023,AMC,eintracht frankfurt,home,1,6,loss,1,45,45
https://www.whoscored.com/Matches/1643039/LiveStatistics,Bundesliga,eintracht frankfurt,bayern munich,"Mario Götze  31,  AMC",0,0,1,70,0,47,6.23,2023,mario gotze,05/08/2022,01-Jun,2022/2023,AMC,eintracht frankfurt,home,1,6,loss,1,NA,90
